epsilon,seed,checkpoint,return_mean,return_std_episodes,avg_dose,constraint_violation_rate_pct,eval_mode,n_eval_patients,data_tag
0.0,1200,safe_cql_limit0.0_seed1200.pt,-20.631107996782745,15.43320068271262,0.6179537308569566,5.981037731827528,tcga_heldout,93,tcga_twin_50k
0.0,15,safe_cql_limit0.0_seed15.pt,-22.0582069374349,14.524730694659528,0.455709641877274,5.201956432218939,tcga_heldout,93,tcga_twin_50k
0.0,500,safe_cql_limit0.0_seed500.pt,-8.074891587284304,0.7024607096656454,1.0,9.914598696057798,tcga_heldout,93,tcga_twin_50k
0.1,1200,safe_cql_limit0.1_seed1200.pt,-31.01189129031274,17.484587902522946,0.22768629220242126,3.656975065099254,tcga_heldout,93,tcga_twin_50k
0.1,15,safe_cql_limit0.1_seed15.pt,-9.02954388064939,1.7828785510604424,0.7962793926503603,8.793119962474801,tcga_heldout,93,tcga_twin_50k
0.1,500,safe_cql_limit0.1_seed500.pt,-8.081573004812956,0.7151041364512993,0.9957281360950341,9.914598696057798,tcga_heldout,93,tcga_twin_50k
0.3,1200,safe_cql_limit0.3_seed1200.pt,-8.14066542056701,0.7694672654905416,0.9957489060517624,9.867244177640663,tcga_heldout,93,tcga_twin_50k
0.3,15,safe_cql_limit0.3_seed15.pt,-6.505122478196917,0.994119820503368,1.444563918757467,11.672640382317804,tcga_heldout,93,tcga_twin_50k
0.3,500,safe_cql_limit0.3_seed500.pt,-6.468752207239715,1.0393320731638442,1.4683393070489843,11.789127837514933,tcga_heldout,93,tcga_twin_50k
